1,Unnamed: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Unnamed: 83,Other Fields of Study,-,20.0,15.5,9.3,14.2,20.8,19.3,16.5,3.1,12.4,3.7,-,19.4,-,6.2,9.8,19.1,6.1,10.9,-,-,7.0,14.5,14.7,10.1,14.7,8.1,23.6,13.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Unnamed: 84,Undeclared,-,10.4,3.3,2.9,3.5,5.9,7.0,5.8,0.9,4.6,0.7,-,7.8,-,0.8,2.0,4.8,2.4,4.6,-,-,2.0,3.8,5.5,2.4,3.4,2.1,5.6,4.6,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Unnamed: 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2015/16,TOTAL STUDENTS,-,"19,370","26,973","328,547","7,815","8,764","10,145","7,923","165,918","8,727","12,269",-,"19,060",-,"9,772","7,834","16,733","9,662","10,674",-,-,"61,287","61,007","6,640","21,127","7,113","10,691","11,599","8,267","21,403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Unnamed: 87,Business/ Mgmt.,-,16.1,16.2,24.3,20.0,24.8,25.8,21.9,10.3,31.1,4.6,-,19.1,-,13.2,19.7,18.8,16.1,15.3,-,-,17.2,16.8,22.8,19.8,23.9,13.9,17.8,28.6,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Unnamed: 88,Education,-,1.2,3.3,1.7,2.4,1.0,1.4,1.6,0.3,1.9,1.3,-,2.2,-,0.8,1.5,2.3,0.6,1.6,-,-,3.6,3.1,2.1,2.9,1.5,4.3,3.1,2.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Unnamed: 89,Engineering*,-,19.0,8.1,18.6,14.3,12.6,7.3,7.6,36.0,17.1,54.4,-,4.4,-,50.4,28.9,14.1,16.3,22.1,-,-,25.7,12.6,16.1,15.9,14.6,24.0,4.2,15.8,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Unnamed: 90,Fine/ Applied Arts,-,8.5,9.4,6.5,10.2,6.7,4.3,11.3,1.6,9.2,5.1,-,7.3,-,1.7,4.8,9.5,1.2,2.6,-,-,2.3,12.9,6.5,13.1,9.4,6.8,8.4,8.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Unnamed: 91,Health Professions*,-,2.4,14.9,1.3,2.8,1.3,1.6,2.3,2.9,1.9,2.0,-,2.1,-,1.7,2.3,3.4,6.4,12.6,-,-,6.3,4.3,2.0,3.7,3.9,1.3,3.2,3.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Unnamed: 92,Humanities,-,2.4,4.0,1.0,3.8,5.5,6.2,2.5,0.3,1.4,1.0,-,4.2,-,0.9,1.1,3.4,0.9,1.8,-,-,1.3,3.6,10.2,2.1,0.9,2.8,5.9,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Unnamed: 93,Intensive English,-,3.1,0.1,2.2,5.4,1.4,0.4,1.1,0.3,0.3,0.9,-,15.4,-,19.5,0.2,4.5,1.1,0.4,-,-,18.6,2.3,1.6,3.2,3.6,3.7,0.1,6.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Unnamed: 94,Math/ Computer Science*,-,4.2,3.4,14.1,4.4,4.6,3.8,6.9,34.9,5.6,11.7,-,2.6,-,1.4,6.8,4.5,21.8,8.9,-,-,8.2,6.7,4.1,8.1,7.7,9.7,3.1,3.9,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Unnamed: 95,Physical/ Life Sciences*,-,7.8,9.7,8.7,9.3,5.6,7.6,6.8,6.3,7.0,11.6,-,4.6,-,2.6,10.9,8.0,22.3,13.1,-,-,4.5,7.6,5.3,11.1,10.1,8.5,7.0,5.2,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Unnamed: 96,Social Sciences,-,6.5,12.3,8.7,9.4,9.3,12.8,15.1,2.2,8.9,3.5,-,11.0,-,2.6,11.4,9.6,5.3,7.3,-,-,3.0,12.8,8.0,7.0,7.4,14.1,16.0,6.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Unnamed: 97,Other Fields of Study,-,21.6,15.2,10.1,15.0,23.0,23.3,19.6,3.9,13.7,3.4,-,22.0,-,4.2,9.7,16.1,5.9,10.8,-,-,7.3,13.8,17.8,11.2,14.3,8.5,25.2,13.7,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Unnamed: 98,Undeclared,-,7.3,3.5,2.8,2.9,4.2,5.4,3.3,0.8,2.0,0.5,-,4.9,-,0.9,2.6,6.0,2.0,3.5,-,-,2.1,3.5,3.6,2.0,2.7,2.4,5.9,3.8,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Unnamed: 99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2016/17,TOTAL STUDENTS,-,"13,089","27,065","350,755","7,982","8,814","10,169","7,547","186,267","8,776","12,643",-,"18,780",-,"9,825","8,247","16,835","11,607","11,710",-,-,"52,611","58,663","7,164","21,516","6,893","10,586","11,489","8,540","22,438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Unnamed: 101,Business/ Mgmt.,-,26.9,16.2,23.1,21.5,27.2,25.8,20.1,10.4,30.3,5.0,-,18.2,-,12.2,20.7,19.4,15.0,15.0,-,-,18.7,15.4,25.5,20.9,23.5,14.0,18.7,28.3,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Unnamed: 102,Education,-,1.7,3.3,1.8,2.8,1.0,1.5,1.6,0.5,2.0,0.9,-,2.2,-,0.6,1.6,2.6,0.7,1.8,-,-,3.3,2.9,1.5,2.5,1.5,3.8,3.2,1.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Unnamed: 103,Engineering*,-,12.6,8.9,18.7,14.5,12.3,7.7,8.3,36.2,16.0,53.2,-,4.9,-,57.9,27.9,16.1,16.1,22.3,-,-,30.0,13.5,17.0,17.3,14.1,25.8,5.1,16.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Unnamed: 104,Fine/ Applied Arts,-,7.7,8.8,6.0,9.0,5.6,3.9,11.0,1.6,7.0,4.6,-,6.6,-,1.5,4.4,7.6,1.1,2.3,-,-,2.1,12.1,5.7,11.0,8.9,6.7,7.4,8.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Unnamed: 105,Health Professions*,-,3.0,14.4,1.3,2.4,1.4,1.6,2.4,2.7,1.9,2.2,-,2.4,-,1.5,2.2,3.3,5.2,12.4,-,-,6.6,4.3,2.2,3.4,4.3,1.1,3.1,3.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Unnamed: 106,Humanities,-,3.1,3.7,1.1,4.2,5.6,5.4,2.6,0.4,1.6,1.2,-,3.7,-,0.4,1.4,3.1,1.0,2.5,-,-,1.2,3.7,9.0,2.2,1.6,2.6,5.7,1.3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Unnamed: 107,Intensive English,-,2.9,0.1,2.4,4.4,1.2,0.4,1.6,0.3,1.8,0.6,-,15.9,-,12.2,0.2,6.2,0.9,0.6,-,-,9.4,2.6,1.3,3.3,3.5,3.1,0.1,7.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Unnamed: 108,Math/ Computer Science*,-,4.9,5.8,15.5,5.4,5.3,3.9,8.8,35.4,7.1,11.8,-,3.2,-,1.2,7.7,5.1,24.5,9.2,-,-,9.1,8.2,4.5,9.4,8.7,9.7,3.9,4.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Unnamed: 109,Physical/ Life Sciences*,-,9.1,10.0,8.2,9.3,5.4,6.9,6.7,5.8,6.5,11.7,-,5.0,-,3.6,10.5,8.3,19.3,11.4,-,-,5.2,7.1,5.3,10.4,9.2,8.4,7.4,4.4,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Unnamed: 110,Social Sciences,-,8.9,10.9,8.9,10.5,9.9,11.8,14.3,2.3,9.7,4.1,-,10.3,-,2.5,11.4,9.3,4.9,7.5,-,-,3.2,13.1,7.9,6.6,7.8,13.8,14.6,5.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Unnamed: 111,Other Fields of Study,-,17.0,14.9,10.5,14.4,20.8,25.8,19.0,3.6,14.1,4.4,-,22.7,-,5.5,9.9,16.3,9.4,13.5,-,-,9.3,14.1,15.9,11.4,14.7,9.0,25.1,18.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Unnamed: 112,Undeclared,-,2.3,3.1,2.4,1.5,4.2,5.2,3.7,0.8,2.0,0.3,-,5.0,-,0.8,2.1,2.6,1.8,1.5,-,-,1.8,3.0,4.2,1.5,2.2,1.9,5.8,0.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Unnamed: 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2017/18,TOTAL STUDENTS,"7,496","14,620","25,909","363,341","7,976","8,802","10,042","7,162","196,271","8,650","12,783",-,"18,753",-,"10,190","8,271","15,468","13,270","12,693",-,-,"44,432","54,555","7,489","22,454",-,"10,520","11,460","8,371","24,325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Unnamed: 115,Business/ Mgmt.,9.5,24.4,16.5,20.7,19.4,23.2,27.3,16.8,9.8,28.0,4.9,-,17.2,-,9.7,17.7,19.7,11.8,13.7,-,-,19.0,15.1,22.5,19.2,-,13.5,17.6,24.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Unnamed: 116,Education,1.2,1.8,3.1,1.8,1.8,1.0,1.1,1.6,0.3,2.0,1.5,-,2.1,-,0.6,1.6,2.7,0.5,2.0,-,-,3.4,2.9,2.2,2.6,-,4.4,2.9,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Unnamed: 117,Engineering*,40.9,12.9,9.3,19.0,15.5,13.9,8.2,13.4,35.4,17.8,52.7,-,5.3,-,63.5,26.7,17.3,16.3,23.3,-,-,31.4,13.9,18.5,18.1,-,25.7,5.2,16.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Unnamed: 118,Fine/ Applied Arts,2.2,8.9,9.0,6.6,12.3,7.1,4.4,11.4,2.0,7.5,4.9,-,8.1,-,1.5,4.8,9.0,1.3,3.0,-,-,2.6,12.0,5.8,11.0,-,6.7,8.6,8.3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Unnamed: 119,Health Professions*,3.2,2.9,14.7,1.4,2.9,1.2,1.8,2.3,2.7,1.9,2.2,-,2.6,-,1.6,2.4,3.7,4.5,13.0,-,-,8.2,4.8,1.7,3.5,-,1.2,3.1,3.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Unnamed: 120,Humanities,0.9,2.4,3.4,1.1,3.4,5.6,5.1,2.6,0.3,1.6,1.2,-,3.8,-,0.8,1.3,3.1,0.5,2.3,-,-,1.5,2.9,8.5,1.6,-,2.2,5.4,1.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Unnamed: 121,Intensive English,0.2,3.9,0.1,2.1,4.8,1.4,3.3,1.0,0.1,1.2,0.2,-,15.7,-,9.8,0.4,3.4,0.1,0.3,-,-,6.6,2.2,0.9,3.0,-,1.8,0.1,7.3,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Unnamed: 122,Math/ Computer Science*,16.8,5.4,4.7,17.2,5.4,5.8,4.5,12.4,37.5,8.5,12.8,-,3.5,-,1.0,9.4,5.2,35.5,10.4,-,-,9.2,9.1,5.4,11.3,-,11.0,4.1,5.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Unnamed: 123,Physical/ Life Sciences*,13.8,8.7,9.8,8.4,9.5,5.5,6.7,6.4,5.5,6.8,11.8,-,4.4,-,3.7,12.6,9.0,17.0,12.0,-,-,5.4,7.3,6.5,9.9,-,8.1,8.0,4.4,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Unnamed: 124,Social Sciences,5.8,8.8,11.0,8.4,9.6,9.2,11.1,12.1,2.2,8.9,3.8,-,11.1,-,3.0,11.3,9.1,4.1,6.6,-,-,3.6,11.0,7.1,6.2,-,13.9,14.6,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Unnamed: 125,Other Fields of Study,4.5,17.8,15.7,11.0,14.2,22.0,22.1,16.7,3.5,13.9,3.9,-,22.8,-,4.4,9.4,16.3,7.1,12.3,-,-,8.0,16.7,17.5,12.3,-,9.9,25.8,20.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Unnamed: 126,Undeclared,1.0,2.0,2.6,2.4,1.0,4.1,4.3,3.1,0.5,2.0,0.2,-,3.5,-,0.6,2.4,1.6,1.2,1.1,-,-,1.1,2.2,3.4,1.4,-,1.6,4.6,1.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Unnamed: 127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2018/19,TOTAL STUDENTS,"8,249","16,059","26,122","369,548","8,060","8,716","9,191",-,"202,014","8,356","12,142",-,"18,105",-,"9,195","7,709","15,229","13,229","13,423","7,957",-,"37,080","52,250","7,262","23,369",-,"10,159","11,146","7,760","24,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Unnamed: 129,Business/ Mgmt.,7.8,23.3,16.3,18.9,19.3,22.6,26.1,-,10.3,27.4,4.6,-,17.9,-,12.3,17.3,18.6,11.3,13.4,17.6,-,18.8,14.0,24.4,19.1,-,14.1,18.1,25.3,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Unnamed: 130,Education,0.8,1.8,2.8,1.7,2.8,0.8,1.2,-,0.4,2.4,1.9,-,2.3,-,0.6,1.4,2.9,0.6,1.9,1.7,-,3.3,2.6,1.7,2.2,-,3.1,2.6,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Unnamed: 131,Engineering*,40.4,12.6,8.9,18.0,14.2,13.9,9.4,-,34.2,16.7,52.1,-,4.8,-,63.8,25.8,16.2,19.0,21.5,24.6,-,30.2,13.5,14.6,17.4,-,26.1,4.7,18.2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Unnamed: 132,Fine/ Applied Arts,1.8,7.8,9.2,6.5,10.6,6.2,4.1,-,1.9,6.6,4.4,-,7.3,-,1.5,5.0,8.6,1.9,2.7,2.2,-,2.2,12.6,5.3,10.2,-,7.4,7.6,8.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Unnamed: 133,Health Professions*,3.4,2.8,14.0,1.4,2.3,1.3,1.7,-,3.2,1.5,2.4,-,2.7,-,1.6,2.4,3.6,5.4,13.7,2.9,-,8.1,5.0,2.1,3.8,-,1.2,3.3,3.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Unnamed: 134,Humanities,1.0,3.0,3.4,1.0,3.9,5.5,5.0,-,0.4,1.6,1.1,-,3.6,-,0.8,1.1,3.8,0.6,2.1,1.9,-,1.4,3.2,8.6,1.7,-,2.7,5.8,2.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Unnamed: 135,Intensive English,0.1,4.2,0.0,1.7,4.5,0.9,0.4,-,0.1,1.0,0.2,-,13.5,-,6.1,0.4,3.1,0.1,0.2,0.8,-,7.4,2.2,0.9,2.6,-,1.6,0.1,6.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Unnamed: 136,Math/ Computer Science*,17.7,5.4,5.3,19.9,5.6,6.4,5.1,-,37.0,10.0,13.5,-,4.7,-,1.4,10.7,5.6,28.5,11.3,16.7,-,9.6,10.8,4.7,13.4,-,12.0,4.7,5.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Unnamed: 137,Physical/ Life Sciences*,15.3,8.8,9.8,8.4,10.0,5.7,7.4,-,5.6,6.5,12.4,-,4.6,-,3.7,12.5,9.6,20.7,13.4,8.0,-,6.5,7.8,6.8,9.5,-,7.9,8.1,4.8,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Unnamed: 138,Social Sciences,5.9,9.1,10.8,9.1,10.1,10.6,12.8,-,2.4,8.7,3.9,-,11.5,-,3.6,11.1,9.5,4.4,6.9,10.5,-,3.7,11.6,8.7,6.2,-,13.8,15.5,6.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Unnamed: 139,Other Fields of Study,5.0,19.3,16.4,11.0,15.3,22.1,22.1,-,3.7,14.9,3.3,-,22.7,-,3.8,9.3,16.5,6.2,12.0,9.7,-,7.6,14.0,18.6,11.8,-,8.4,23.5,17.4,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Unnamed: 140,Undeclared,0.9,2.1,3.2,2.3,1.3,4.0,4.7,-,0.7,2.6,0.3,-,4.4,-,0.9,3.2,2.0,1.2,0.9,3.5,-,1.3,2.7,3.5,2.2,-,1.8,6.0,1.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Unnamed: 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2019/20,TOTAL STUDENTS,"8,838","16,671","25,992","372,532","7,787","8,471","9,242",-,"193,124","8,300","11,451",-,"17,554",-,"8,375","6,910","14,348","12,730","13,762","7,939",-,"30,957","49,809","7,954","23,724",-,"9,481","10,756","6,855","23,777",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Unnamed: 143,Business/ Mgmt.,6.9,22.7,15.6,17.2,17.6,23.5,24.6,-,10.9,23.4,4.4,-,17.0,-,12.6,16.8,18.2,15.5,12.8,15.7,-,15.5,13.0,23.3,18.0,-,11.5,16.7,25.1,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Unnamed: 144,Education,0.6,1.6,2.3,1.7,1.8,0.8,1.2,-,0.7,1.6,1.7,-,1.8,-,2.7,1.4,2.4,0.6,1.9,1.3,-,3.8,2.3,1.5,1.9,-,2.9,2.3,1.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Unnamed: 145,Engineering*,41.1,13.1,9.0,17.5,14.7,14.2,8.8,-,34.2,15.1,51.2,-,6.2,-,59.8,25.7,16.9,18.8,21.6,24.3,-,29.5,14.5,15.8,18.1,-,27.6,5.6,18.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Unnamed: 146,Fine/ Applied Arts,1.8,7.8,9.1,6.7,9.4,5.5,4.0,-,2.0,6.6,4.4,-,7.3,-,1.7,5.2,8.9,1.6,2.5,2.4,-,2.3,11.8,5.8,10.1,-,6.8,7.3,8.3,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Unnamed: 147,Health Professions*,2.8,3.0,15.6,1.4,2.3,1.2,1.9,-,3.1,1.8,2.2,-,2.6,-,2.1,2.4,3.6,5.3,13.3,3.3,-,8.8,5.3,1.9,3.7,-,1.1,2.9,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Unnamed: 148,Humanities,1.0,3.0,3.3,1.1,4.4,5.7,4.9,-,0.4,1.4,1.1,-,4.0,-,0.9,1.3,3.6,0.6,2.3,2.0,-,1.5,2.8,7.5,1.3,-,2.7,6.1,3.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Unnamed: 149,Intensive English,0.1,4.1,0.1,1.8,4.7,0.6,0.3,-,0.2,0.7,0.1,-,14.1,-,5.6,0.3,1.6,0.0,0.2,1.2,-,9.7,2.1,0.8,2.5,-,2.2,0.2,6.7,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Unnamed: 150,Math/ Computer Science*,19.1,6.3,6.6,21.2,5.1,7.6,5.2,-,34.7,18.9,14.5,-,5.2,-,1.6,12.7,6.1,25.6,12.7,17.5,-,9.5,12.3,5.9,14.4,-,12.5,5.5,5.4,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Unnamed: 151,Physical/ Life Sciences*,15.2,8.9,9.4,8.4,10.3,5.6,7.4,-,6.3,6.8,12.2,-,4.4,-,4.1,12.3,9.9,20.2,14.6,9.2,-,6.0,7.8,6.9,9.4,-,8.2,8.5,5.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Unnamed: 152,Social Sciences,5.7,9.2,10.6,9.0,10.3,10.2,11.7,-,2.7,8.4,4.1,-,10.5,-,3.9,9.8,10.2,4.5,7.0,10.5,-,4.4,11.3,8.4,6.3,-,14.0,15.6,6.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Unnamed: 153,Other Fields of Study,4.7,18.4,15.3,11.0,18.1,21.0,24.1,-,4.0,11.5,3.6,-,22.5,-,4.0,9.9,16.3,6.0,10.1,9.8,-,7.9,14.2,17.8,11.7,-,8.6,23.3,16.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Unnamed: 154,Undeclared,1.2,1.9,3.1,2.9,1.2,4.1,6.1,-,0.8,3.7,0.5,-,4.5,-,0.9,2.3,2.2,1.3,1.1,2.9,-,1.1,2.7,4.3,2.7,-,2.0,5.9,1.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Unnamed: 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2020/21,TOTAL STUDENTS,"8,598","14,000","25,143","317,299","7,107","5,643","5,364",-,"167,582","7,489","9,614",-,"11,785",-,"6,846","5,280","12,986","11,172","12,860","7,475",-,"21,933","39,491","5,781","19,673",-,"8,109","8,028","6,122","21,631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Unnamed: 157,Business/ Mgmt.,6.2,23.0,15.9,16.6,18.1,23.8,27.3,-,11.7,24.0,4.5,-,24.1,-,13.8,15.6,19.2,9.7,12.2,16.2,-,15.3,12.5,25.2,17.0,-,11.5,18.0,24.2,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Unnamed: 158,Education,0.7,1.9,5.1,1.9,4.5,1.0,1.4,-,0.6,1.9,1.3,-,2.2,-,0.8,1.7,2.8,0.7,2.3,2.8,-,4.4,2.7,1.5,2.0,-,3.1,2.7,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Unnamed: 159,Engineering*,42.5,14.4,8.7,17.5,14.9,15.3,9.2,-,33.5,19.1,49.8,-,7.3,-,61.5,25.5,18.2,19.0,22.0,22.8,-,30.0,14.8,17.5,19.8,-,28.0,5.7,17.9,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Unnamed: 160,Fine/ Applied Arts,1.4,7.3,7.0,6.0,9.0,6.3,4.6,-,1.7,6.1,5.2,-,8.8,-,2.3,4.5,8.3,1.2,2.2,2.3,-,2.5,10.5,6.0,8.1,-,5.1,7.3,7.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Unnamed: 161,Health Professions*,2.9,3.2,14.9,1.6,3.4,1.6,2.4,-,2.6,1.8,2.2,-,3.7,-,3.1,2.8,3.6,6.2,13.5,3.7,-,10.6,5.8,2.3,3.8,-,1.4,3.8,5.2,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Unnamed: 162,Humanities,1.0,3.0,3.2,1.2,4.7,5.8,5.6,-,0.5,1.6,1.3,-,4.2,-,1.1,1.2,3.9,0.9,2.5,2.5,-,1.6,2.7,8.4,1.3,-,2.4,6.3,2.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Unnamed: 163,Intensive English,0.0,1.9,0.0,0.6,3.4,0.3,0.2,-,0.0,1.0,0.2,-,3.7,-,1.3,0.1,0.7,0.1,0.1,0.2,-,3.8,0.6,0.3,1.0,-,0.6,0.1,6.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Unnamed: 164,Math/ Computer Science*,18.7,7.1,6.9,22.2,6.4,10.5,6.7,-,34.8,12.5,14.1,-,7.6,-,1.6,14.2,6.9,29.4,12.4,19.0,-,10.2,13.5,9.2,16.6,-,13.4,6.5,6.6,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Unnamed: 165,Physical/ Life Sciences*,15.3,9.8,9.6,9.1,10.2,7.0,10.6,-,6.6,7.2,13.1,-,6.2,-,5.2,12.1,10.6,21.9,14.6,9.1,-,7.1,8.9,8.1,10.5,-,8.9,10.1,5.8,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Unnamed: 166,Social Sciences,5.9,10.1,10.7,9.6,11.2,10.4,15.2,-,2.9,8.5,3.8,-,11.6,-,4.3,9.6,10.9,4.7,6.7,10.4,-,4.3,12.2,8.4,6.3,-,14.0,17.6,6.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Unnamed: 167,Other Fields of Study,4.6,16.9,15.5,11.5,13.2,16.4,14.4,-,4.5,13.8,4.2,-,18.1,-,4.2,10.5,12.9,5.5,10.6,9.2,-,9.4,13.7,11.8,11.9,-,9.9,18.6,15.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Unnamed: 168,Undeclared,0.7,1.5,2.4,2.2,1.0,1.7,2.5,-,0.7,2.7,0.2,-,2.4,-,0.7,2.2,2.0,0.8,1.0,1.9,-,1.0,2.1,1.4,1.5,-,1.8,3.4,0.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Unnamed: 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2021/22,TOTAL STUDENTS,"10,597","14,897","27,013","290,086","8,077","7,751","8,550","5,848","199,182","8,003","9,295",-,"13,449",-,"5,923",,"14,500","11,799","14,438","8,772",-,"18,206","40,755","8,165","20,487",-,"8,467","10,292","5,317","20,713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Unnamed: 171,Business/ Mgmt.,6.1,22.0,16.4,14.6,17.8,22.7,25.9,14.4,13.3,24.9,4.9,-,24.5,-,12.7,,19.4,9.1,11.4,15.1,-,13.7,11.8,23.3,17.1,-,10.8,16.6,23.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Unnamed: 172,Education,0.8,1.9,4.8,1.9,2.3,0.8,1.3,2.5,0.4,2.2,1.0,-,1.9,-,0.9,,2.7,0.8,2.3,2.0,-,4.0,2.5,1.7,1.6,-,2.8,2.2,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Unnamed: 173,Engineering*,38.8,13.5,8.5,17.2,16.6,14.1,8.2,8.4,29.6,16.8,48.2,-,5.5,-,49.5,,17.0,18.6,19.5,21.8,-,27.9,15.8,14.4,21.0,-,27.2,5.3,17.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
